categoryID,madeForKids,Label,rate,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52,tag_53,tag_54,tag_55,tag_56,tag_57,tag_58,tag_59,tag_60,tag_61,tag_62,tag_63,tag_64,tag_65,tag_66,tag_67,tag_68,tag_69,tag_70,tag_71,tag_72,tag_73,tag_74,tag_75,tag_76,tag_77
0.4823136958440857,-0.5610630946218749,2,-0.4985581305538508,phim ngôn tình 2020,phim ngôn tình trung quốc,phim trung quốc 2020,phim trung,khao khát tình yêu tập 1,phim ngôn tình mới nhất,phim ngôn tình thuyết minh,phim ngôn tình,phim ngon tinh,phim bộ ngôn tình,phim bộ,khao khát tình yêu,tập 1,thuyết minh,phim thuyết minh,phần 1,phvn,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,1.7823307388876537,0,-1.529018356808776,VTV7,Học đếm,Tiếng việt,Mầm non,Học chữ cái,Trường mầm non,Học số,Số đếm,Dạy con thông minh,Làm cha mẹ,Toán,Trẻ em,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.23963689157290877,-0.5610630946218749,2,-0.30530214010607415,án tử hình,tu hinh,tiêm thuốc tử hình,trước giờ tiêm thuốc tử hình,trước giờ tử hình,trước giờ ra pháp trường,gã sát nhân máu lạnh,thuê giết người,giết người thuê,sát hại chủ xe khách,sát hại chủ xe khách ở quảng ninh,Trần Quang Hùng,tử hình kẻ giết người,hành trình phá án,hanh trinh pha an,hành trình phá án antv,htpa,csnd,cảnh sát nhân dân,canh sat nhan dan,cảnh sát hình sự,canh sat hinh su,công an phá án,cong an pha an,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-1.2164239340541525,-0.5610630946218749,2,-0.20966000282160668,y1 music,yeah1 music official,yeah1 music,nhạc trẻ hay nhất,nhạc trẻ mới nhất,nhạc trẻ 2019,nhac tre 2019 moi nhat,nhac tre 2019 hay nhat,chắc sẽ làm em mê,làm em mê,chac se lam em me,miu lê,miule,min,osad,chắc sẽ làm em mê min,mashup,mashup chắc sẽ làm em mê,min osad,Touliver,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.9676673043864394,-0.5610630946218749,1,0.9152342543207167,CCNA,CCNP,Cisco Certifications,CCNA Training,CCNP Training,CCENT,CCENT Training,ICND1,INE,CBT Nuggets,CBT Training,CCNA Study,CCENT Study,CCNP Study,CCNA Collaboration,CCNP Collaboration,Cisco Training,CCNA Study Guide,how to study for CCNA,MCSA,MCSE,VCP,cisco ccna,comptia A+,comptia network+,network chuck,ccna routing and switching,networkchuck,ccna certification,cisco,network engineer,cisco ccna routing and switching,network engineer salary,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.6036520979796741,-0.5610630946218749,2,-0.5218915854151285,tintuc24hol,tt24hol,tình hình bầu cử mỹ 12/11,tin mới phiêu bầu tổng thống mỹ,ông trump điều quân đội,có phải đảng dân chủ tuồn phiếu giả,ông trump hành động mới nhất,cập nhật bầu cử tổng thống mỹ,trump sẽ làm gì tiếp theo,kết quả bầu cử tổng thống mỹ mới nhất,kết quả bầu cử tổng thống mỹ,joe biden,bầu cử tổng thống mỹ,tin tuc hoa ky moi nhat,trump,cập nhật bầu cử mỹ 2020,Donald Trump,Joe Biden,us election 2020,bau cu tong thong my,tin mới,bầu cử mỹ mới nhất,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.9676673043864394,-0.5610630946218749,1,0.8445606487093786,ThinkView,ThinkPro,Review,Đánh giá,Laptop,MX150,GTX 950M,Ultrabook Gaming,Laptop chơi game,Mỏng nhẹ,Gaming,Game,Chơi Game,HP Spectre X360,Spectre X360,ultrabook chơi game,nvidia geforce mx150,hiệu năng mx150,card mx150,laptop mx150,mx150,chơi game bằng mx150,hiệu năng card mx150,laptop mỏng nhẹ chơi game,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.003039912698268095,-0.5610630946218749,0,-1.3248330045309225,ChiChi ToysReview TV,ChiChi TV,chichi,tv,chi chi,Đồ Chơi,Trò Chơi,ăn gì thế,trò chơi ăn gì thế,do choi,tro choi,an gi the,đồ chơi ăn gì thế,bibi tv,thơ nguyễn,lay tv,phd troll,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-2.3084695532744486,-0.5610630946218749,1,1.028209834190802,song,music,1980,1990,chill out,chill,beach,car,journey,old school,old,vhs,tape,broken,lofi,hip hop,study,revision,relax,relaxation,chill beats,beats,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,1.7823307388876537,0,-2.035787466105623,wheels on the bus,Preschool Playlist for Children Season 1,farmees,nursery rhymes for kids,songs for baby and childrens,bus song,wheels on the bus go round and round,nursery rhymes,rhymes,the wheels on the bus,on the bus,bus,kids,wheel bus,kids rhymes,baby songs,children songs,kids songs,kindergarten,baby rhymes,songs,toddlers,3d rhymes,round and round,babies,parents,learn,collection,baby song,baby,songs for kids,bus rhymes,kids videos,childrens,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.003039912698268095,1.7823307388876537,0,-1.4730469124277055,ChiChi ToysReview TV,ChiChi TV,chichi,tv,chi chi,Đồ Chơi,Trò Chơi,bé pin,khóc nhè,trò chơi bé pin,trò chơi khóc nhè,trò chơi bé pin khóc nhè,do choi,tro choi,be pin,khoc nhe,đồ chơi bé pin,đồ chơi khóc nhè,bé na,bé bún,bibi tv,thơ nguyễn,lay tv,phd troll,baby doli,baby cry fun,baby fun,kids song,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.003039912698268095,-0.5610630946218749,0,-1.44194296824363,ChiChi ToysReview TV,ChiChi TV,chichi,tv,chi chi,Đồ Chơi,Trò Chơi,đi,bắt,ốc,con ốc,trò chơi bé đi bắt ốc,do choi,tro choi,di,bat,oc,con oc,trò chơi bé,bé đi bắt ốc,bé bắt con ốc,be di bat oc,be bat con oc,đồ chơi trẻ em,đồ chơi con ốc,trò chơi bắt ốc,toy baby,baby doli,toy snail,snails,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.4823136958440857,-0.5610630946218749,2,-0.9244737189207255,có lẽ đây là phim việt nam mới nhất 2020,phim viet nam moi nhat 2020,phim viet nam moi nhat,phim việt nam mới nhất,phim viet nam 2020,phim việt nam 2020,phim viet,phim việt 2020,phim việt mới nhất,phim hay 2020,phim hay,phim hay về tình yêu,phim tinh yeu,phim,phim vn,phim online,full hd,movie,phim hay viet nam,phim hay vn,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,1.7823307388876537,0,-1.8648691409939337,Top 50 Nursery Rhymes,Farmees,Preschool Playlist for Children Season 1,Kids Songs,Baby Rhymes,Children rhymes,farmees collection,top nursery rhymes,nursery rhymes collection,popular nursery rhymes,top 50,top farmees nursery rhymes,wheels on the bus,incy wincy spider,animal sound song,farm song,baa baa black sheep,rig a jig jig,humpty dumpty sat on a wall,mary had a little lamb,johny johny yes papa,five little monkeys,collection,toddler,kids,baby,babies,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-1.2164239340541525,-0.5610630946218749,2,0.8904354293910254,Du anh co dung lai,JustaTee,BigDaddy,du anh co dung lai justatee,du anh co dung lai bigdaddy,du anh co dung lai full,du anh co dung lai offical,du anh co dung lai video lyrics,Dù Anh Có Dừng Lại,Dù Anh Có Dừng Lại - JustaTee ft BigDaddy,rap,love,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.003039912698268095,-0.5610630946218749,0,-1.3184095456422191,ChiChi ToysReview TV,ChiChi TV,chichi,tv,chi chi,Đồ Chơi,Trò Chơi,bé vui,bé pin,đi học,trò chơi bé vui,trò chơi bé pin,trò chơi đi học,trò chơi bé vui bé pin đi học,do choi,tro choi,be pin,be vui,di hoc,đồ chơi bé pin,đồ chơi bé vui,đồ chơi đi học,bé na,bé bún,bibi tv,thơ nguyễn,lay tv,phd troll,baby doli,baby go to school,baby fun,kids song,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,-0.5610630946218749,2,0.9165017691409824,phat trien ban than,ky nang giao tiep,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,-0.5610630946218749,2,-0.3951841432993705,phobolsatv,phố bolsa tv,xóm bolsa tv,vietnam,việt nam,viet,hải ngoại,việt kiều,người việt ở Mỹ,Mỹ,USA,America,cộng đồng,cộng đồng người việt,dũng tayor,trấn thành,showbiz,visa mỹ,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-2.3084695532744486,-0.5610630946218749,1,0.4428669277912904,siêu thị film,phim hay nhất 2020,phim mới hay nhất 2020,phim mới 2020,phim moi nhat 2020,phim cổ trang mới nhất 2020,phim tiên hiệp cổ trang,phim tiên hiệp trung quốc hay nhất 2020,phim trung quốc,phim bộ trung quốc 2020,phim hot nhat 2020,phim tiên hiệp hay nhất 2020,phim viễn tưởng trung quốc,phim bộ mới nhất 2020 thuyết minh,phim kiếm hiệp hay,phim cổ trang trung quốc hay nhất 2020,dau pha thuong khung,đấu phá thương khung,dau pha thuong khung tap 6,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.6036520979796741,-0.5610630946218749,2,-1.0757834265663673,VTC14,vtc,tin tức,tin tuc,thoi su,Triều Tiên,tên lửa,Shinzo Abe,Thủ tướng,đe dọa,an ninh,Triều Tiên bất ngờ phóng tên lửa bay qua Nhật Bản,trieu tien phong ten lua,triều tiên phóng tên lửa đạn đạo,triều tiên thử hạt nhân,triều tiên phóng tên lửa,triều tiên,tên lửa triều tiên,nhật bản,triều tiên phóng tên lửa qua nhật bản,triều tiên phóng tên lửa bay qua nhật bản,triều tiên bất ngờ phóng tên lửa đạn đạo,tên lửa triều tiên bay qua nhật bản,Hokkaido,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-2.3084695532744486,-0.5610630946218749,1,0.487675291024836,siêu thị film,phim hay nhất 2020,phim mới hay nhất 2020,phim mới 2020,phim moi nhat 2020,phim cổ trang mới nhất 2020,phim tiên hiệp cổ trang,phim tiên hiệp trung quốc hay nhất 2020,phim trung quốc,phim bộ trung quốc 2020,phim hot nhat 2020,phim tiên hiệp hay nhất 2020,phim viễn tưởng trung quốc,phim bộ mới nhất 2020 thuyết minh,phim kiếm hiệp hay,phim cổ trang trung quốc hay nhất 2020,dau pha thuong khung,đấu phá thương khung,dau pha thuong khung tap 19,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-2.3084695532744486,-0.5610630946218749,1,0.40051062073772126,siêu thị film,phim hay nhất 2020,phim mới hay nhất 2020,phim mới 2020,phim moi nhat 2020,phim cổ trang mới nhất 2020,phim tiên hiệp cổ trang,phim tiên hiệp trung quốc hay nhất 2020,phim trung quốc,phim bộ trung quốc 2020,phim hot nhat 2020,phim tiên hiệp hay nhất 2020,phim viễn tưởng trung quốc,phim bộ mới nhất 2020 thuyết minh,phim kiếm hiệp hay,phim cổ trang trung quốc hay nhất 2020,dau pha thuong khung,đấu phá thương khung,dau pha thuong khung tap 18,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-1.2164239340541525,-0.5610630946218749,1,0.9252820874797951,maroon,new,music,hands,all,over,don,tyler,animation,adam,levine,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,-0.5610630946218749,1,1.003153168535879,phat trien ban than,ky nang giao tiep,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.9676673043864394,-0.5610630946218749,1,0.743329566164279,ThinkView,Hưng Khúc,Tuấn Anh,ThinkPro,Review,Laptop,May tinh xach tay,công nghệ,Đánh giá,Trên tay,reviewer,laptop gaming,gaming,a phone,apple,macbook,macbook pro 13,macbook pro 13 2020,đánh giá macbook pro 13 2020,review macbook pro 13 2020,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.9676673043864394,-0.5610630946218749,1,0.7141603649848199,ThinkView,ThinkPro,Review,Đánh giá,Laptop,Egpu,razer core v2,razer core,gpu rời cho laptop,gpu laptop,nâng cấp gpu laptop,card đồ họa rời laptop,card đồ họa,gpu,gtx 1080,razer blade stealth,xps 13 9360,xps 13,spectre 13t,thinkpad t480,thinkpad t480s,nâng cấp card cho laptop,egpu razer core,pubg,pubg max setting,laptop chơi pubg max setting,max setting pubg,may tinh nang 1kg,laptop chơi pubg max setting giá rẻ,laptop gaming dưới 20 triệu,max setting,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,1.7823307388876537,0,-1.274767918599411,family,animation,children songs,baby songs,nursery songs,dance baby,2020,abc,kids songs,preschool,phonics,lamp,dance,kids,preschoolers,fun songs,early childhood,animation songs,ABC,nursery rhymes,alphabet,toddlers,babies,hide and seek,2019,english education,nursery,ponytail,children,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-2.3084695532744486,-0.5610630946218749,1,0.3896378464839924,siêu thị film,phim hay nhất 2020,phim mới hay nhất 2020,phim mới 2020,phim moi nhat 2020,phim cổ trang mới nhất 2020,phim tiên hiệp cổ trang,phim tiên hiệp trung quốc hay nhất 2020,phim trung quốc,phim bộ trung quốc 2020,phim hot nhat 2020,phim tiên hiệp hay nhất 2020,phim viễn tưởng trung quốc,phim bộ mới nhất 2020 thuyết minh,phim kiếm hiệp hay,phim cổ trang trung quốc hay nhất 2020,dau pha thuong khung,đấu phá thương khung,dau pha thuong khung tap 8,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.3670551191050334,-0.5610630946218749,1,0.852147164290724,top snooker shots,snooker english open 2019,best snooker shots,best snooker shots english open,snooker english open top shots,english open best trick shots 2019,ronnie o'sullivan,ronnie o'sullivan best trick shots of english open 2019,amazing snooker shots,greatest snooker shots,amazing snooker trick shots,snooker tricks,snooker,snooker english open shots,Mr.Snookr,best snooker match,ronnie snooker,ronnie o'sullivan best shots ever,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.3670551191050334,-0.5610630946218749,1,0.9210175641738263,top snooker shots,snooker english open 2019,best snooker shots,best snooker shots english open,snooker english open top shots,english open best trick shots 2019,ronnie o'sullivan,ronnie o'sullivan best trick shots of english open 2019,amazing snooker shots,greatest snooker shots,amazing snooker trick shots,snooker tricks,snooker,snooker english open shots,Mr.Snookr,best snooker match,ronnie snooker,ronnie o'sullivan best shots ever,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.6036520979796741,-0.5610630946218749,2,-0.5518844517075829,tintuc24hol,tt24hol,chuyện lạ,chuyện lạ việt nam,chuyện lạ thế giới,cha già,tìm thấy con thất lạc,nhờ facebook,khó tin có thật,top bí ẩn,tin tức,tin việt nam,tin tuc,tin tức 24h,vietnam,news,NLT,vtv,người đưa tin 24g,cuộc sống việt nam 24h,cuộc sống mỹ,cuộc sống nhật bản,cuộc sống canada,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.23963689157290877,-0.5610630946218749,2,0.08018442837808384,Tập Gym,Deadlift,Bỏ Ra Bạn Ơi,Bỏ Ra,Bạn Ơi,deadlift chuẩn,Thử Thách Deadlift 150Kg,Deadlift 150Kg,deadlift đúng cách,deadlift tập lưng,tập lưng,deadlift cho nam,tập lưng dưới,fitness,tập thể hình,bài tập gym,cách tập gym,gym nam,tập gym nam,mới tập gym,các bài tập gym,Thử Thách,deadlift larry wheels,deadlift chuẩn cho nữ,deadlift fail,deadlift world record,deadlift motivation,deadlift workout,deadlift sumo,deadlift swequity,KIEN HU HONG,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,1.7823307388876537,0,-1.9935485851033934,nursery rhymes,Preschool Playlist for Children Season 1,rhymes,wheels on the bus,baby songs,children rhymes,top nursery rhymes,kids songs,baby rhymes,compilation,collection,rhymes for children,popular nursery rhymes,nursery rhymes compilation,kids,nursery rhyme,kindergarten,kids rhymes,rhyme,nursery songs,abc song,3d rhymes,finger family,songs,preschool songs,preschool,toddlers,nursery,children,babies,song,blue bus,round and round,bob,3d,children songs,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
0.846328902250851,-0.5610630946218749,1,0.8147860510630593,phat trien ban than,ky nang giao tiep,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.003039912698268095,-0.5610630946218749,0,-1.22549820304953,ChiChi ToysReview TV,ChiChi TV,chichi,tv,chi chi,Đồ Chơi,Trò Chơi,bé pin,bé giấy,trò chơi bé pin,trò chơi bé giấy,trò chơi bé pin bé giấy,do choi,tro choi,be pin,be giay,đồ chơi bé vui,đồ chơi bé pin,đồ chơi bé giấy,thơ nguyễn,lay tv,phd troll,baby paper,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
-0.3670551191050334,-0.5610630946218749,1,0.8435223144688974,top snooker shots,best snooker shots,ronnie o'sullivan,amazing snooker shots,greatest snooker shots,amazing snooker trick shots,snooker tricks,Mr.Snookr,best snooker match,ronnie snooker,ronnie o'sullivan best shots ever,snooker,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags,notags
